,chr1,x1,x2,chr2,y1,y2,color,f1,f2,f3,f4,f5,H3K36me3,H3K9me3,H3K4me1,H3K4me2,H3K4me3,H3K27me3,H4K20me1,#meqtl,KMeans_State_Labels,#meqtl_pos,#meqtl_neg,domain_size,norm_meqtl_by_size,norm_pos_meqtl_by_size,norm_neg_meqtl_by_size
498,18,18775000,19050000,18,18775000,19050000,"255,255,0",1.1689,0.060341,0.06942100000000001,0.7791,0.78175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,1,4,59,275000,0.06550802139037433,0.004214328717639976,0.06914448350912439
499,18,56185000,56430000,18,56185000,56430000,"255,255,0",1.8689,0.064214,0.041414,0.92167,0.965,0.0,0.0,0.3961389832725519,0.3816159350003212,0.0,0.0,0.0,38,3,19,20,245000,0.04435107376283847,0.022469252601702933,0.026308866087871613
500,18,56440000,56740000,18,56440000,56740000,"255,255,0",1.8506,0.036695,0.042775,0.97,0.95222,0.3815560394369572,0.0,0.4862629297181523,0.202004355216953,0.4035063712635584,1.0,1.0,32,4,13,19,300000,0.030501089324618737,0.012555187637969095,0.02041129527317373
501,18,74510000,74705000,18,74510000,74705000,"255,255,0",1.3071,0.045864,0.025608,0.8815799999999999,0.6605300000000001,0.2224122544009402,0.5242299342162501,0.3238381420609108,0.3240889649802129,0.5453673727133896,0.0,0.0,113,2,81,34,195000,0.16570303335009218,0.12035150280183393,0.05619303961845398
502,18,32580000,32755000,18,32580000,32755000,"255,255,0",1.6647,0.050954,0.039665,0.8660100000000001,0.7941199999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29,0,26,3,175000,0.047385620915032685,0.04304635761589404,0.0055248618784530384
503,18,59565000,59805000,18,59565000,59805000,"255,255,0",0.96034,0.034449,0.046873000000000005,0.56462,0.74863,0.0,0.0,1.0,0.4125601149970309,1.0,0.37797367013032096,0.0,4,1,1,3,240000,0.004765795206971678,0.0012072295805739515,0.004028545119705341
504,18,43690000,43845000,18,43690000,43845000,"255,255,0",1.3885,0.034401999999999995,0.032205000000000004,0.82083,0.8375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,2,35,31,155000,0.1199135568205777,0.06542405468916898,0.06445672191528545
505,18,48335000,48600000,18,48335000,48600000,"255,255,0",1.5089,0.038334,0.042121,0.90741,0.84188,0.0,0.0,1.0,0.3757605289698574,0.4910571401516201,0.2667953432523559,1.0,28,0,7,21,265000,0.030213343198914788,0.00765337998250656,0.025539455853226308
506,18,32810000,32935000,18,32810000,32935000,"255,255,0",1.7748,0.040094,0.04082,0.85256,0.85256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,1,13,125000,0.029738562091503263,0.0023178807947019865,0.033517495395948435
507,18,33345000,33540000,18,33345000,33540000,"255,255,0",1.7029,0.040819,0.049936,0.8026300000000001,0.8921100000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,180,1,141,123,195000,0.26395173453996984,0.2095007641365257,0.2032865845020541
508,19,11710000,12790000,19,11710000,12790000,"255,255,0",1.7712,0.079766,0.11273,0.94719,0.8793700000000001,0.09596201848009883,0.04133276132825677,0.12544006202320546,0.08908987274338155,0.10908973389192356,0.0,0.4832779639948207,1271,0,739,1140,1080000,0.3365180948922779,0.1982539244542556,0.3401882545528954
509,19,33925000,34260000,19,33925000,34260000,"255,255,0",0.8620200000000001,0.034639,0.026837,0.53063,0.63466,0.3188562561163746,0.0,0.23737724426238765,0.18835579572363584,0.30636457285943297,0.0,1.0,66,1,28,42,335000,0.056335967222709976,0.02421666501927449,0.04040570627525357
510,19,1025000,1245000,19,1025000,1245000,"255,255,0",1.3121,0.038824,0.043723000000000005,0.72521,0.94008,0.09906433357257363,1.0,0.12190677700853375,0.11498283174632005,0.14368252073520207,0.5729823409563733,1.0,88,2,78,29,220000,0.11437908496732027,0.10272426249247442,0.042482839444165414
511,19,41355000,41685000,19,41355000,41685000,"255,255,0",1.0643,0.077449,0.05712,0.64646,0.65932,0.23130441215498904,0.1945078795780659,0.13344638981950707,0.10401390306279276,0.17392010653528478,0.6638934104217566,0.0,276,1,197,177,330000,0.2391562685680333,0.17296307445314066,0.17286120877281094
512,19,9730000,9930000,19,9730000,9930000,"255,255,0",1.1023,0.046154,0.057095000000000014,0.71155,0.72634,0.2404616811163036,0.3197620157471142,0.3177741531824856,0.21019403442103485,0.2080452831711964,0.6660140724512275,0.0,427,1,424,144,200000,0.6104983660130721,0.6142384105960265,0.23204419889502764
513,19,39445000,39830000,19,39445000,39830000,"255,255,0",0.9683,0.056391,0.054329,0.69973,0.53314,0.13410701750171589,0.3319280629062843,0.12176103307714953,0.11576918710830032,0.1513708450283562,0.3226017776275812,0.6924577379939664,347,1,153,208,385000,0.2577243018419489,0.11514148103552076,0.17411685919973213
514,19,10575000,10815000,19,10575000,10815000,"255,255,0",1.1954,0.036891,0.029165,0.74479,0.86979,0.0899520334389659,0.0,0.16413161040257598,0.16648945480327462,0.20558451701657932,0.0,0.28292802552775265,300,0,253,194,240000,0.3574346405228758,0.3054290838852097,0.26051258440761205
515,19,2470000,2620000,19,2470000,2620000,"255,255,0",1.5567,0.046153,0.038894,0.8977799999999999,0.90667,1.0,0.3524085246994222,0.13860592845629127,0.17772682898299588,0.2356501334007997,0.0,0.7068057057768351,50,2,38,18,150000,0.09531590413943357,0.07339955849889625,0.03867403314917127
516,19,1865000,2125000,19,1865000,2125000,"255,255,0",1.2273,0.048125,0.031281,0.94231,0.6139100000000001,0.09072941170456077,0.5695810903087629,0.10474262240256643,0.11009529549631482,0.1258274467425563,0.0,0.2557123126541692,97,2,80,37,260000,0.10668049270990447,0.0891492613346918,0.04586343674741465
517,19,19470000,19620000,19,19470000,19620000,"255,255,0",1.5239,0.042866,0.04181,0.88889,0.90667,0.1166982498247192,0.7037456188027191,0.15609588272838962,0.20164495653541767,0.287073647502803,1.0,0.5461667738196261,219,2,211,145,150000,0.4174836601307189,0.407560706401766,0.31154082259054633
518,19,48460000,48600000,19,48460000,48600000,"255,255,0",1.6581,0.13569,0.027178,0.87245,0.70918,0.5714115000771083,0.0,0.2661289846560446,0.21599517116417635,0.29792558478651965,0.7022916025165484,1.0,47,1,44,27,140000,0.09599673202614377,0.09105960264900663,0.062154696132596686
519,19,2950000,3185000,19,2950000,3185000,"255,255,0",1.5388,0.036077,0.042268,0.92935,0.95833,0.2984631642418279,1.0,0.17245062205497594,0.13884452518267576,0.17577833421022102,0.4175590462484321,0.701174354887804,73,0,52,26,235000,0.08882631066611041,0.06411159644920389,0.035656909995689816
520,19,47785000,47930000,19,47785000,47930000,"255,255,0",1.7121,0.047947,0.033948,0.88095,0.8714299999999999,0.0,0.0,1.0,1.0,0.0,0.0,0.0,63,0,62,1,145000,0.12423935091277888,0.12388673213062346,0.002222645583285705
521,19,13390000,13685000,19,13390000,13685000,"255,255,0",1.2184,0.044161,0.043489,0.90967,0.6632399999999999,0.0,0.4731741403244236,0.6965367777688853,1.0,0.0,1.0,0.0,12,1,7,5,295000,0.01163177135260884,0.006875070153777079,0.005462434060617411
522,19,13990000,14190000,19,13990000,14190000,"255,255,0",1.5735,0.031074,0.047486,0.9425,0.9025,0.25060335764400643,0.4941985261167899,0.15459252430564152,0.1645491239601586,0.2016660854751888,0.6902948043208511,0.0,8,2,3,7,200000,0.011437908496732029,0.004346026490066226,0.011279926335174951
523,19,47365000,47495000,19,47365000,47495000,"255,255,0",1.399,0.022589,0.0212,0.8520700000000001,0.8047300000000001,0.17653624350877986,0.0,0.37148309717879374,0.3206757341253376,0.5758913554416892,0.27290864917884083,0.0,40,2,2,38,130000,0.08798391151332327,0.004457463066734589,0.09420597818387873
524,19,58460000,58685000,19,58460000,58685000,"255,255,0",1.2067,0.042471,0.037631,0.78063,0.73715,0.1594023298610757,0.0,0.1618824112015908,0.14750160907409193,0.17381046308763262,0.0,1.0,422,0,215,249,225000,0.5363108206245462,0.2768579838116262,0.3566605279312461
525,19,16150000,16310000,19,16150000,16310000,"255,255,0",1.5049,0.051764,0.04523,0.8476600000000001,0.8945299999999999,0.15046851784392967,0.3250856902040296,0.17989086445518546,0.21949707647198485,0.3084926518197233,0.5386596065737357,1.0,53,3,48,6,160000,0.09472017973856207,0.08692052980132449,0.01208563535911602
526,19,46530000,46775000,19,46530000,46775000,"255,255,0",1.5791,0.04292,0.034057,0.855,0.8783299999999999,0.1043068439435582,0.6236146355031605,0.15110381217638422,0.1308062676291311,0.18256188118502711,0.701443025237974,0.3754331605297143,127,4,12,115,245000,0.14822595704948646,0.014191106906338697,0.15127598000526174
527,19,47935000,48250000,19,47935000,48250000,"255,255,0",1.5905,0.06486900000000001,0.10647,0.84173,0.81552,0.15193886099628925,0.4957248277575103,0.2508102363805387,0.2202737178174686,0.2850402792900754,0.0,1.0,95,0,36,62,315000,0.08623819898329703,0.03311258278145696,0.06343359934520157
528,19,3765000,3965000,19,3765000,3965000,"255,255,0",1.0464,0.020776,0.027038,0.6275,0.8575,0.4198853915152158,0.5647092679515655,0.5548749996123338,0.4684642678852681,1.0,0.7033873206944135,0.0,94,1,43,69,200000,0.1343954248366013,0.062293046357615886,0.1111878453038674
529,19,38715000,38865000,19,38715000,38865000,"255,255,0",1.3441,0.035116,0.044133,0.8266700000000001,0.8177800000000001,0.12816220253106633,1.0,0.21183120906128028,0.1936598062370379,0.2970723198510849,0.0,0.4849517374292768,136,1,20,126,150000,0.25925925925925924,0.03863134657836645,0.2707182320441989
530,19,41160000,41330000,19,41160000,41330000,"255,255,0",1.732,0.040108,0.050686,0.89965,0.91349,0.1004573415039051,0.0,0.3315163951023446,0.21166079046886405,0.30753591573020184,0.5370951098657665,0.0,102,2,59,62,170000,0.1715686274509804,0.1005551227113362,0.11753872819846173
531,19,16805000,17165000,19,16805000,17165000,"255,255,0",1.5284,0.045986,0.03702,0.8850299999999999,0.93596,0.0881591707972485,0.3244868350387756,0.14666956915086116,0.13633751399033145,0.18369220778256196,0.6507846147910603,0.3448822783511807,61,1,33,30,360000,0.04845225127087872,0.02655905077262693,0.02685696746470227
532,19,3985000,4220000,19,3985000,4220000,"255,255,0",1.4103,0.029059,0.027116,0.89312,0.94384,0.11798565110534727,0.7031016772722134,0.15923448553811434,0.12416621882255555,0.19619424966068608,1.0,0.3696085176451071,30,0,13,17,235000,0.03650396328744263,0.016027899112300972,0.023314133458720267
533,19,41945000,42105000,19,41945000,42105000,"255,255,0",1.6461,0.043044,0.052062,0.8789100000000001,0.8945299999999999,0.23617903197620674,0.0,0.22841900078208435,0.3013873730014106,0.4052844501494144,0.3616939144085691,1.0,50,2,18,32,160000,0.08935866013071896,0.03259519867549668,0.06445672191528545
534,19,50190000,50355000,19,50190000,50355000,"255,255,0",0.9533,0.026343,0.02158,0.7078899999999999,0.54772,0.35390889873972325,0.3079724709913296,0.21295333400455133,0.14776755509988726,0.31087967159623026,0.3112566660557722,1.0,31,0,29,14,165000,0.053723509605862536,0.050923138671483036,0.02734527596406049
535,19,49725000,49960000,19,49725000,49960000,"255,255,0",1.3908,0.022488,0.035562,0.77355,0.84964,0.10029649799104244,0.4638135057088459,0.11232201040631412,0.1259127721741972,0.1605357601778424,0.0,0.7060444186684127,439,1,336,168,235000,0.5341746627729106,0.4142595462871636,0.23039849535676504
536,19,10820000,10975000,19,10820000,10975000,"255,255,0",1.4223,0.026112,0.032167,0.8708299999999999,0.90417,0.11984099584208932,0.6141131035156844,0.16524817410856193,0.15902166623497424,0.21346478837944047,0.0,0.4421336526804227,82,2,43,60,155000,0.1512755639890365,0.08037812433240761,0.12475494564248794
537,20,16775000,17425000,20,16775000,17425000,"255,255,0",1.3887,0.10706,0.10233,0.7230800000000001,0.81396,0.0,0.0,0.0,0.0,0.0,0.3608353272457591,0.0,14,1,5,9,650000,0.006158873805932629,0.0022287315333672946,0.004462388440288993
538,20,47600000,47895000,20,47600000,47895000,"255,255,0",1.2642,0.047583,0.050207,0.74368,0.87241,0.16703498434365865,0.0,0.2286338699379552,0.2945834381390311,0.6550001137526966,0.3222668211613936,0.0,346,3,186,215,295000,0.3353827406668882,0.1826804355146481,0.2348846646065487
539,20,47945000,48150000,20,47945000,48150000,"255,255,0",1.3903,0.056931,0.064751,0.92923,0.84173,0.0,0.16274831378552185,0.2302273230966371,0.33884267365307696,0.6563132749548659,0.4064044035225818,0.0,19,4,3,16,205000,0.026502470907062013,0.00424002584396705,0.025153842698647982
540,20,5220000,5455000,20,5220000,5455000,"255,255,0",1.3053,0.049302,0.088004,0.76674,0.8367399999999999,0.0,0.0,0.0,0.0,0.0,0.3669711424333874,0.0,64,4,57,43,235000,0.07787512167987763,0.0702761730308581,0.0589710434544101
541,20,13800000,14055000,20,13800000,14055000,"255,255,0",1.2314,0.050185,0.062476,0.84154,0.6723100000000001,0.4022834001490834,0.0,0.0,0.0,0.0,0.7061211737193734,0.0,18,1,12,6,255000,0.02018454440599769,0.013634592910011687,0.007583143754739466
542,20,47265000,47540000,20,47265000,47540000,"255,255,0",1.7819999999999998,0.046028,0.041694,0.95635,0.95635,0.10280615043327916,0.1951984608584236,0.10092505999514648,0.08706183920564849,0.11736625081856693,0.0,0.25353497254735874,360,3,269,91,275000,0.37433155080213903,0.2834136062612884,0.10664657625983592
543,20,22295000,22665000,20,22295000,22665000,"255,255,0",1.3308,0.074391,0.058439,0.85756,0.7363,0.0,1.0,0.4603692128596138,0.4073952592310876,0.6720322547677259,0.2443150003168272,0.0,18,1,10,8,370000,0.013910969793322734,0.007830678360479685,0.00696829426111194
544,20,48555000,48790000,20,48555000,48790000,"255,255,0",1.4134,0.052977,0.051448,0.91123,0.8387700000000001,0.06834180004039128,0.2898244254037623,0.15015922178744287,0.16863526502461593,0.2342767441690272,0.70456218147746,0.7061105019462666,150,0,74,76,235000,0.1825198164372132,0.09123573340848246,0.1042278907566318
545,20,24955000,25175000,20,24955000,25175000,"255,255,0",1.0606,0.058079999999999986,0.045518,0.7830600000000001,0.59711,0.15128971243168038,0.7036304845052875,0.20982053954862068,0.1857479240092033,0.43680245804531576,0.2913169067455497,1.0,482,4,458,347,220000,0.6264854426619133,0.6031757977122215,0.5083291478319103
546,20,39345000,39585000,20,39345000,39585000,"255,255,0",1.1375,0.032029,0.051922,0.7309,0.69618,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25,4,3,22,240000,0.029786220043572988,0.0036216887417218546,0.0295426642111725
547,20,45385000,45795000,20,45385000,45795000,"255,255,0",1.3808,0.042238,0.058523,0.80132,0.9245,0.5673438552497951,0.3414559267029939,0.2425054041794953,0.2778123986409309,0.2954637464020389,0.2548348409227225,0.0,59,1,20,40,410000,0.041148573250438386,0.014133419479890162,0.03144230337330998
548,20,17660000,17925000,20,17660000,17925000,"255,255,0",1.3677,0.037251,0.055616,0.88746,0.76781,0.0,0.2896628075167484,0.17015671711308972,0.19043370657298506,0.3625986741978711,0.3859673264848461,1.0,67,1,60,7,265000,0.07229621408311752,0.06560039985005622,0.008513151951075437
549,20,32890000,33105000,20,32890000,33105000,"255,255,0",1.564,0.037912,0.026762,0.95022,0.92857,0.0,1.0,0.42836372554151697,0.679995334156134,0.0,0.6963471324411845,0.0,204,2,98,115,215000,0.2713178294573643,0.1320653010934853,0.17238425628506576
550,20,33125000,33375000,20,33125000,33375000,"255,255,0",1.4579,0.024419,0.045103,0.8832,0.9088,0.424075454537725,0.6330361186218545,0.6901292347475951,1.0,0.0,0.3305191676115631,1.0,308,2,175,206,250000,0.35228758169934643,0.20281456953642385,0.26556169429097604
551,20,31105000,31245000,20,31105000,31245000,"255,255,0",1.3875,0.035557,0.026138,0.87245,0.89286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,0,33,10,140000,0.08169934640522876,0.06829470198675497,0.023020257826887658
552,20,60555000,60735000,20,60555000,60735000,"255,255,0",1.3894,0.066575,0.039798,0.90123,0.7067899999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,305,2,237,254,180000,0.4845225127087872,0.3814845474613687,0.4547779824022918
553,20,48225000,48510000,20,48225000,48510000,"255,255,0",1.6337,0.04536,0.065229,0.94951,0.8756200000000001,0.0,0.39461444892841,0.2312534287794117,0.2828458780680025,0.552522289074271,0.3642722724933221,0.0,238,0,169,69,285000,0.2387914230019493,0.17180783083536658,0.07802655810797712
554,20,34305000,34540000,20,34305000,34540000,"255,255,0",1.0802,0.020002,0.034127,0.55978,0.88225,0.20289711508824546,0.0,0.18041698345025733,0.19190520966942198,0.3243607659940932,1.0,0.7069912291870868,567,2,547,318,235000,0.6899249061326658,0.6744046780329717,0.4361114376395909
555,20,5510000,5775000,20,5510000,5775000,"255,255,0",1.8001,0.051442,0.037964,0.97009,0.8960100000000001,0.15959083627921394,0.4634587923714258,0.13054621846722095,0.1094642963117874,0.15562926655681272,0.0,1.0,50,0,7,43,265000,0.05395239856949069,0.00765337998250656,0.05229507627089197
556,20,39780000,39975000,20,39780000,39975000,"255,255,0",1.4405,0.038055,0.038993,0.85526,0.8921100000000001,0.0,1.0,0.4625630145364533,0.4084804193241729,1.0,1.0,0.0,119,1,115,4,195000,0.1745014245014245,0.1708694175581593,0.006610945837465175
557,20,18015000,18270000,20,18015000,18270000,"255,255,0",1.0675,0.037873,0.046147,0.74,0.59846,0.3644448137815681,0.48459693232851603,0.0,0.311856924025771,0.4315815523189593,0.3548705476960435,0.0,11,1,7,5,255000,0.012334999359220812,0.00795351253084015,0.0063192864622828885
558,20,33875000,34040000,20,33875000,34040000,"255,255,0",1.3796,0.026224,0.030747000000000007,0.8786799999999999,0.8786799999999999,0.3986623933742525,0.3185360315813021,0.19368942752665905,0.2283677432478733,0.3407337809404345,0.7064937712913564,0.29900013665840697,161,2,65,97,165000,0.2790156466627055,0.11413806943608268,0.18946369775099056
559,20,33415000,33590000,20,33415000,33590000,"255,255,0",1.249,0.042979,0.024184,0.9183,0.6634,0.0,0.0,0.2551207631121657,0.2600789269590784,0.4164921828499529,0.0,0.0,266,0,192,87,175000,0.43464052287581706,0.3178807947019867,0.16022099447513813
560,20,49605000,49930000,20,49605000,49930000,"255,255,0",1.4356,0.04503,0.04884,0.92519,0.84754,0.12262966324249945,0.4305256037408114,0.09304842561215748,0.11243363747678048,0.14510470550171692,0.0,1.0,8,4,7,1,325000,0.007038712921065862,0.006240448293428426,0.0009916418756197763
561,20,49980000,50240000,20,49980000,50240000,"255,255,0",1.652,0.046238,0.048105,0.96006,0.95118,0.16418031555930246,0.0,0.17894086987411353,0.16321183063770614,0.21706483086026773,0.0,0.3931268945242428,16,2,3,13,260000,0.017596782302664656,0.003343097300050942,0.016114180478821363
562,20,9615000,9890000,20,9615000,9890000,"255,255,0",0.83934,0.04577,0.04748,0.6627,0.5172,0.0,0.0,0.6196348364570528,0.4404190604663054,0.0,0.4963876537875613,0.0,8,1,2,6,275000,0.008318478906714201,0.002107164358819988,0.007031642390758413
563,20,56810000,57035000,20,56810000,57035000,"255,255,0",1.4816,0.04665,0.027572000000000003,0.93874,0.8359700000000001,0.0,0.6891702959808232,0.0,0.0,0.0,0.41893565235776203,0.0,114,2,99,24,225000,0.144880174291939,0.12748344370860928,0.03437691835481891
564,20,30400000,30700000,20,30400000,30700000,"255,255,0",1.4173,0.055207000000000006,0.036895,0.85444,0.85667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198,4,172,96,300000,0.18872549019607845,0.16611479028697573,0.10313075506445674
565,20,55650000,55920000,20,55650000,55920000,"255,255,0",1.4048,0.039075,0.044596,0.8642,0.90261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,4,161,47,270000,0.22028564512224644,0.1727679666421388,0.056101220926266966
566,20,2185000,2440000,20,2185000,2440000,"255,255,0",1.029,0.031846,0.03572,0.64462,0.75538,0.0,0.3926290000154957,0.3539067619858192,0.3326210980286258,1.0,0.3646824760580612,0.0,98,4,66,37,255000,0.10989363065487633,0.07499026100506427,0.04676271982089337
567,20,42360000,42720000,20,42360000,42720000,"255,255,0",1.7226,0.04211,0.042431,0.91127,0.97608,0.0,0.0,1.0,0.4767723507551274,1.0,1.0,0.0,51,1,2,49,360000,0.04050925925925927,0.0016096394407652686,0.04386638019234704
568,20,36665000,36855000,20,36665000,36855000,"255,255,0",1.47,0.042802,0.03895,0.89197,0.8144,0.19465425324896346,1.0,0.1840454949003747,0.19990818247744416,0.3016953850562496,0.0,1.0,89,1,74,15,190000,0.13394392844857242,0.11284419658417567,0.025443442861296888
569,20,525000,725000,20,525000,725000,"255,255,0",1.0882,0.033577,0.037108,0.7825,0.7025,0.6646578212555888,0.4470182492070654,0.2578424356587252,0.22871121165275904,0.4622635758001196,0.30559658325224,0.4891394879135699,21,4,5,17,200000,0.03002450980392157,0.007243377483443709,0.02739410681399632
570,20,9380000,9595000,20,9380000,9595000,"255,255,0",1.6353,0.046687,0.041356,0.94589,0.92857,0.0,0.4388173696196762,0.21220861859648246,0.23932988266379965,0.3187556426627938,0.3919162675003353,0.0,32,4,7,25,215000,0.042559659522723815,0.009433235792391805,0.03747483832284038
571,20,46020000,46260000,20,46020000,46260000,"255,255,0",1.5436,0.032738,0.059814,0.83854,0.9566,0.1887653804178711,1.0,0.20258408569135788,0.18558283309986245,0.2277552814408842,0.2631015256168723,0.3813443515296475,1,2,0,1,240000,0.0011914488017429196,0.0,0.0013428483732351134
572,20,32035000,32260000,20,32035000,32260000,"255,255,0",1.5843,0.059669000000000014,0.042121,0.8992100000000001,0.93478,0.12265267464939544,0.501069337647962,0.1540494114734597,0.15496878003259718,0.2301477881352697,0.657492506443749,1.0,102,2,93,41,225000,0.12962962962962962,0.11975717439293597,0.05872723552281563
573,20,43105000,43280000,20,43105000,43280000,"255,255,0",1.2188,0.021626,0.03687,0.87908,0.74837,0.0,0.0,0.0,0.0,0.0,0.5749892752024067,0.0,89,0,6,83,175000,0.14542483660130714,0.009933774834437085,0.15285451197053407
574,20,48805000,49080000,20,48805000,49080000,"255,255,0",1.5262,0.034809,0.036857,0.9537,0.89286,0.1108295224667502,0.4120790241039531,0.11796081503279594,0.10503094419423692,0.18152394644144865,0.0,0.4166262092893797,18,1,14,4,275000,0.01871657754010695,0.014750150511739913,0.004687761593838942
575,20,49225000,49370000,20,49225000,49370000,"255,255,0",0.99007,0.031036,0.026994,0.7381,0.67143,0.1164178964620109,0.2268293708517116,0.2887219213091277,0.23146671486435136,0.2356123561637871,0.30166581390662395,0.3142571783384313,2,4,0,2,145000,0.003944106378183457,0.0,0.00444529116657141
576,20,33680000,33865000,20,33680000,33865000,"255,255,0",1.2688,0.026026,0.024933,0.7690100000000001,0.92105,0.20320335375309967,0.6714310500785836,0.15665864598366966,0.15220791646744908,0.2777804354735061,0.0,0.3586608573374715,289,0,125,170,185000,0.4466966966966967,0.19576695901199212,0.29615250609725746
577,20,1950000,2160000,20,1950000,2160000,"255,255,0",1.2032,0.030611000000000006,0.028312,0.78458,0.83447,0.2289391114035888,1.0,0.3377283218529325,0.21719592940278126,0.6219708679170475,0.2959995837439262,1.0,124,4,13,112,210000,0.16884531590413945,0.01793598233995585,0.17188459177409454
578,20,43750000,43920000,20,43750000,43920000,"255,255,0",1.1687,0.028895,0.029523,0.77509,0.8235299999999999,0.0,0.20424149624848909,0.19669588062152632,0.2721739791938875,0.4157465210123211,0.6712467126975042,0.0,277,4,257,41,170000,0.4659265667051134,0.4380112972341254,0.07772722348607952
579,21,35285000,35730000,21,35285000,35730000,"255,255,0",1.5469,0.071784,0.045821,0.8284100000000001,0.90504,0.0,1.0,0.34362857771155997,0.3554117793035516,1.0,0.4032616061325954,0.0,28,1,6,22,445000,0.017992215612836898,0.003906540665228068,0.015933122271194155
580,21,39530000,39730000,21,39530000,39730000,"255,255,0",1.699,0.055724,0.04593,0.9025,0.9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,1,192,118,200000,0.4332107843137255,0.27814569536423844,0.1901473296500921
581,21,34570000,34840000,21,34570000,34840000,"255,255,0",1.5715,0.046185,0.048510000000000005,0.9396,0.79595,0.4787811828105553,0.36492965895333934,0.15522067315654753,0.1506629897433807,0.24278833536580136,0.5690142019411827,0.0,349,3,268,81,270000,0.3696138949406924,0.28758891341672804,0.09668508287292817
582,21,46375000,46560000,21,46375000,46560000,"255,255,0",1.4283,0.034977,0.032512,0.8608,0.8718799999999999,0.10545648562824413,0.4652927037526882,0.30847883802330706,0.2649922424713601,0.5402459080376982,0.0,0.0,159,4,91,130,185000,0.24576046634870166,0.14251834616073025,0.2264695634861381
583,21,35745000,36015000,21,35745000,36015000,"255,255,0",1.6356,0.038005,0.064866,0.94102,0.86145,0.0,1.0,0.5478224213390952,1.0,0.0,0.49415216557889,0.0,52,1,22,30,270000,0.05507141128056161,0.02360804513122394,0.03580928995293636
584,21,44005000,44255000,21,44005000,44255000,"255,255,0",1.5254,0.037734,0.037679,0.9312,0.88,0.12034827959898753,1.0,0.4083418763409848,0.2361871753926752,0.3169183746215207,0.0,0.4925460400172088,470,4,304,338,250000,0.5375816993464052,0.352317880794702,0.4357274401473296
585,21,46710000,46880000,21,46710000,46880000,"255,255,0",1.1708,0.021697,0.042452,0.69896,0.84429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,1,178,222,170000,0.4104190695886198,0.3033696922477601,0.4208644783880403
586,21,43565000,43710000,21,43565000,43710000,"255,255,0",1.4168,0.042787,0.02833,0.9,0.81429,0.1524358530535275,0.4584295887082833,0.23329915874250245,0.2179910217939072,0.4521038232012316,0.7027819284987273,1.0,127,1,103,110,145000,0.25045075501464953,0.2058118291847454,0.2444910141614276
587,21,46570000,46705000,21,46570000,46705000,"255,255,0",1.0952,0.022742,0.012576,0.79886,0.70349,0.4688381280931167,0.3526662658484196,0.3944572016622712,0.2957621768847205,0.3624080047667457,0.0,0.0,210,1,188,204,135000,0.4448075526506899,0.4034829531518273,0.4870063433599345
588,22,46530000,46730000,22,46530000,46730000,"255,255,0",1.4166,0.027024,0.036094,0.8475,0.9175,0.12284810679286536,0.6758579712708427,0.1944934951419644,0.16888569319476826,0.36448363601530603,1.0,0.7030105452372684,305,2,277,295,200000,0.43607026143790856,0.40128311258278143,0.4753683241252302
589,22,24695000,24950000,22,24695000,24950000,"255,255,0",1.4955,0.054638,0.078435,0.86,0.90923,0.0,1.0,0.0,0.7049749879163598,1.0,0.7016908232579936,0.0,104,2,76,29,255000,0.11662181212354222,0.08635242176340735,0.03665186148124075
590,22,19715000,19920000,22,19715000,19920000,"255,255,0",1.3009,0.044188,0.032912000000000004,0.92384,0.70298,0.35684754270768304,0.0,0.2282419260309487,0.24834709815472905,0.3855073713690799,0.34853409955190634,1.0,106,1,13,94,205000,0.14785589032360913,0.01837344532385721,0.1477788258545569
591,22,22030000,22305000,22,22030000,22305000,"255,255,0",1.4491,0.12863,0.035891,0.87566,0.92989,0.0,0.4262856160578104,0.17471624714440429,0.188138961315568,0.2764257644359082,0.0,0.0,160,0,100,60,275000,0.16636957813428402,0.1053582179409994,0.07031642390758414
592,22,39550000,39715000,22,39550000,39715000,"255,255,0",1.7516,0.040446,0.031451,0.92279,0.92279,0.0,0.6407682432875706,1.0,1.0,0.0,0.2214945792959869,0.0,132,0,53,114,165000,0.2287581699346405,0.0930664258478828,0.22266867570734966
593,22,42075000,42345000,22,42075000,42345000,"255,255,0",1.6306,0.055782000000000005,0.044561,0.88615,0.89438,0.1525250307769965,0.31051026718941804,0.16816912878441534,0.15956560081150056,0.25872889373247665,0.536891949456734,0.5373186100548618,393,3,313,368,270000,0.4162127814088599,0.33587809663968604,0.439260623422686
594,22,46750000,46945000,22,46750000,46945000,"255,255,0",1.6197,0.040111,0.027982,0.93947,0.93947,0.0953475896468342,0.3378957080725571,0.17702804527138935,0.2111358902469117,0.3441953233760142,0.0,0.2702212765685653,144,1,134,119,195000,0.21116138763197587,0.19910001698081167,0.19667563866458893
